tracking_id,datetime,windmill_generated_power(kW/h)
WM_32410,7/23/2019 17:23,3.30600483
WM_17977,3/23/2019 16:23,3.664631125
WM_10293,1/19/2019 23:03,12.18906438
WM_19480,4/8/2019 9:03,3.999352463
WM_37878,9/5/2019 6:23,3.680944356
WM_34557,8/10/2019 12:23,5.483421939
WM_13135,2/10/2019 16:13,5.1674098
WM_12895,2/8/2019 21:33,2.872323412
WM_4785,12/9/2018 3:33,8.975527843
WM_8486,1/6/2019 21:43,5.199422033
WM_777,11/6/2018 1:03,6.26928983
WM_35624,8/18/2019 12:53,3.810474805
WM_5490,12/16/2018 5:03,7.409124865
WM_17979,3/23/2019 16:53,4.31666973
WM_17301,3/18/2019 16:23,1.47095494
WM_749,11/5/2018 20:23,2.36760486
WM_26798,6/13/2019 3:43,5.092131368
WM_37133,8/31/2019 2:13,6.426377567
WM_15926,3/5/2019 5:13,7.623626005
WM_22017,5/7/2019 14:13,4.053999884
WM_19013,4/4/2019 21:03,2.682284095
WM_33695,8/4/2019 9:33,5.155429259
WM_20854,4/28/2019 17:43,2.967964553
WM_38901,9/12/2019 13:23,2.382805137
WM_31281,7/15/2019 16:03,6.61021486
WM_38303,9/8/2019 5:13,5.414772028
WM_5178,12/11/2018 23:43,11.24834443
WM_6894,12/26/2018 15:03,9.220910583
WM_36594,8/25/2019 7:33,2.78004987
WM_30180,7/7/2019 17:43,3.5745943
WM_5656,12/17/2018 10:43,8.461169545
WM_6190,12/21/2018 5:23,9.1737394
WM_26805,6/13/2019 4:53,5.194268237
WM_20146,4/22/2019 7:43,4.966805053
WM_3564,11/29/2018 22:33,6.86679968
WM_28671,6/26/2019 21:03,7.071588106
WM_11077,1/25/2019 19:43,9.10145429
WM_22000,5/7/2019 11:23,2.251338806
WM_31883,7/19/2019 22:53,6.606726174
WM_8795,1/9/2019 2:53,6.70790966
WM_8840,1/9/2019 10:33,7.045779605
WM_13471,2/13/2019 4:13,5.113647147
WM_25028,5/29/2019 21:43,5.317031426
WM_15664,3/1/2019 17:43,11.33377969
WM_5977,12/19/2018 17:53,7.904849633
WM_14587,2/21/2019 12:03,8.867499479
WM_34357,8/9/2019 2:23,3.776044294
WM_1638,11/12/2018 18:53,3.38430489
WM_37353,9/1/2019 14:53,2.45777985
WM_27577,6/18/2019 20:33,6.95017195
WM_28092,6/22/2019 17:03,4.354584865
WM_32320,7/23/2019 2:23,7.819527478
WM_35004,8/13/2019 15:43,4.16507477
WM_24888,5/28/2019 19:53,7.97462952
WM_511,11/1/2018 19:43,2.08330989
WM_21387,5/2/2019 10:43,4.040588694
WM_4765,12/9/2018 0:13,9.332880581
WM_22511,5/11/2019 4:13,5.417562958
WM_26713,6/12/2019 12:23,5.254504825
WM_32318,7/23/2019 2:03,7.9837995
WM_26367,6/10/2019 0:53,4.93184985
WM_8372,1/6/2019 1:33,9.882729435
WM_6860,12/26/2018 9:23,8.792660644
WM_6977,12/27/2018 4:53,8.257454405
WM_869,11/6/2018 17:03,3.668594885
WM_26757,6/12/2019 20:03,5.932854775
WM_21957,5/7/2019 4:13,3.295070388
WM_17377,3/19/2019 5:13,2.720799879
WM_877,11/6/2018 18:23,10.39002943
WM_513,11/1/2018 20:03,1.76707992
WM_37564,9/3/2019 2:03,7.393841737
WM_3306,11/28/2018 2:23,3.3110798
WM_40139,9/22/2019 6:03,4.202609815
WM_25402,6/2/2019 0:43,4.938773479
WM_9634,1/15/2019 1:33,9.084331132
WM_18658,3/28/2019 17:23,3.739709865
WM_10978,1/25/2019 2:53,7.937010589
WM_24229,5/23/2019 5:53,4.700794267
WM_37406,9/1/2019 23:43,7.81410465
WM_21863,5/6/2019 12:33,5.713788628
WM_915,11/7/2018 2:53,3.419389284
WM_6524,12/23/2018 23:53,8.91880945
WM_24483,5/25/2019 3:53,4.483838689
WM_23158,5/15/2019 18:23,4.901283083
WM_7594,12/31/2018 13:23,9.094374265
WM_12929,2/9/2019 3:23,8.124589605
WM_36193,8/22/2019 12:03,4.7662698
WM_19601,4/15/2019 2:13,2.418284105
WM_24738,5/27/2019 17:43,5.859768232
WM_10896,1/24/2019 13:13,7.27809487
WM_5714,12/17/2018 20:23,3.491122044
WM_35831,8/19/2019 23:33,6.60345976
WM_15389,2/27/2019 19:43,12.84371611
WM_30719,7/11/2019 17:03,2.734542016
WM_17003,3/14/2019 21:53,6.130529296
WM_2231,11/17/2018 0:43,2.319574865
WM_29624,7/3/2019 18:43,5.600615563
WM_15191,2/26/2019 9:53,10.15956425
WM_37594,9/3/2019 7:03,4.467410316
WM_33046,7/30/2019 18:43,4.967014855
WM_11896,2/1/2019 20:23,11.7007393
WM_3878,12/2/2018 13:33,5.593238628
WM_12257,2/4/2019 9:13,9.916384485
WM_8334,1/5/2019 19:13,6.755989242
WM_32697,7/27/2019 21:13,7.946110221
WM_14854,2/23/2019 15:33,7.452004932
WM_22389,5/10/2019 5:53,3.609294521
WM_33732,8/4/2019 15:43,6.130529296
WM_31974,7/20/2019 14:53,2.980538783
WM_21754,5/5/2019 18:13,3.691731353
WM_25246,5/31/2019 17:13,5.037314865
WM_23147,5/15/2019 16:33,5.493304885
WM_4365,12/6/2018 0:43,8.661062012
WM_30187,7/7/2019 19:03,3.778426142
WM_3020,11/26/2018 1:53,8.737334425
WM_25329,6/1/2019 9:33,3.52511655
WM_35351,8/16/2019 15:23,5.35509478
WM_25592,6/3/2019 13:43,5.79984986
WM_16521,3/9/2019 20:43,2.374188744
WM_10279,1/19/2019 20:43,11.50876435
WM_4924,12/10/2018 4:13,8.92656945
WM_26716,6/12/2019 12:53,7.212162879
WM_18403,3/26/2019 21:43,3.019629895
WM_19103,4/5/2019 12:03,1.761584153
WM_1777,11/13/2018 19:23,3.610237381
WM_21022,4/29/2019 21:43,3.767641963
WM_27672,6/19/2019 16:23,3.221872117
WM_31153,7/14/2019 18:43,6.855347095
WM_9070,1/11/2019 1:33,7.261469585
WM_1852,11/14/2018 8:13,2.791636737
WM_18633,3/28/2019 13:13,2.609833183
WM_20250,4/23/2019 1:03,4.443177606
WM_1860,11/14/2018 9:33,2.349463037
WM_23396,5/17/2019 10:03,4.833574835
WM_29113,6/30/2019 3:13,5.026321989
WM_25849,6/6/2019 3:43,5.4971221
WM_16310,3/8/2019 1:23,9.95029435
WM_8610,1/7/2019 18:33,4.9879398
WM_19360,4/7/2019 11:43,2.39200987
WM_601,11/2/2018 11:53,5.67891484
WM_5559,12/16/2018 17:33,5.206374795
WM_29246,7/1/2019 2:13,4.932557742
WM_5227,12/12/2018 8:03,8.776659455
WM_36256,8/22/2019 22:33,8.821310137
WM_34249,8/8/2019 8:13,3.506919865
WM_20403,4/25/2019 12:03,3.11828986
WM_10065,1/18/2019 7:53,9.10443451
WM_21139,4/30/2019 17:13,1.921605461
WM_10158,1/19/2019 0:13,11.73745945
WM_14488,2/20/2019 18:53,2.455444306
WM_22249,5/9/2019 5:23,3.760241937
WM_14256,2/18/2019 23:53,10.03208938
WM_17274,3/18/2019 11:43,4.735568274
WM_13635,2/14/2019 8:23,11.60891935
WM_1904,11/14/2018 16:53,3.879124865
WM_8663,1/8/2019 3:43,7.1134447
WM_24609,5/26/2019 1:13,5.010444244
WM_35300,8/15/2019 17:13,4.939082165
WM_17017,3/15/2019 0:13,2.816154875
WM_7990,1/3/2019 8:13,6.490489845
WM_19876,4/17/2019 19:03,4.36015485
WM_14792,2/23/2019 4:13,6.935577489
WM_37307,9/1/2019 7:13,2.968726533
WM_26844,6/13/2019 11:23,2.77387985
WM_31081,7/14/2019 6:33,3.524594875
WM_26356,6/9/2019 23:03,5.877557774
WM_6830,12/26/2018 3:43,11.73158945
WM_37083,8/28/2019 17:33,2.650788106
WM_15945,3/5/2019 9:33,7.183252432
WM_14644,2/21/2019 21:33,9.1916344
WM_17630,3/21/2019 1:13,2.05995989
WM_29107,6/30/2019 2:13,6.085036684
WM_3965,12/3/2018 4:03,5.000174765
WM_4861,12/9/2018 16:13,6.900194885
WM_31422,7/16/2019 16:13,7.898794253
WM_39034,9/13/2019 19:23,3.952633139
WM_16052,3/6/2019 5:53,9.15375935
WM_6644,12/24/2018 20:43,10.0836244
WM_22273,5/9/2019 9:23,1.773815705
WM_11444,1/29/2019 15:13,9.66509423
WM_17515,3/20/2019 5:53,5.667015632
WM_21285,5/1/2019 17:43,2.701957758
WM_15072,2/25/2019 14:03,11.32395453
WM_33969,8/6/2019 8:13,4.951026168
WM_13697,2/14/2019 18:53,6.352820884
WM_13710,2/14/2019 21:13,6.92138875
WM_28466,6/25/2019 9:53,5.344434835
WM_33005,7/30/2019 11:53,3.37305988
WM_21306,5/1/2019 21:13,4.177031337
WM_12428,2/5/2019 14:03,7.308699774
WM_14273,2/19/2019 2:43,10.3123216
WM_40270,9/23/2019 3:53,5.275447195
WM_17989,3/23/2019 18:33,3.3110798
WM_34166,8/7/2019 17:43,2.554156113
WM_25788,6/5/2019 17:13,5.105320911
WM_20429,4/25/2019 16:23,6.102955389
WM_18833,4/2/2019 12:03,2.039492196
WM_17883,3/22/2019 22:43,5.343505063
WM_18100,3/24/2019 15:13,3.425931379
WM_243,10/30/2018 14:03,9.864119375
WM_37468,9/2/2019 10:03,5.223282176
WM_9771,1/16/2019 2:23,9.8483593
WM_28933,6/28/2019 19:13,4.16507477
WM_10008,1/17/2019 22:23,7.9377695
WM_16298,3/7/2019 23:23,8.55128952
WM_25015,5/29/2019 19:33,5.643188728
WM_16333,3/8/2019 5:23,9.136371622
WM_25340,6/1/2019 11:53,4.329905417
WM_5752,12/18/2018 2:53,8.878054575
WM_5505,12/16/2018 8:33,6.232652468
WM_24515,5/25/2019 9:13,4.737749806
WM_39091,9/14/2019 4:53,3.795024819
WM_28252,6/23/2019 20:23,7.620415547
WM_2356,11/17/2018 21:43,2.737605782
WM_35932,8/20/2019 16:23,4.2818262
WM_6891,12/26/2018 14:33,11.3753794
WM_2622,11/23/2018 4:13,9.469225711
WM_36374,8/23/2019 18:13,4.486684011
WM_8684,1/8/2019 7:33,7.95770467
WM_1482,11/11/2018 15:43,2.10037489
WM_19046,4/5/2019 2:33,3.690227611
WM_3129,11/26/2018 20:13,5.311244795
WM_4455,12/6/2018 18:23,8.238989665
WM_33533,8/3/2019 5:53,4.270968232
WM_10085,1/18/2019 11:33,15.23620925
WM_15612,3/1/2019 8:53,7.9760496
WM_29324,7/1/2019 15:23,5.020558676
WM_12046,2/2/2019 21:53,8.71882958
WM_1892,11/14/2018 14:53,1.88307487
WM_34341,8/8/2019 23:43,5.152944283
WM_19369,4/7/2019 13:13,3.359210342
WM_20729,4/27/2019 20:53,5.062694795
WM_11016,1/25/2019 9:33,8.638678305
WM_4458,12/6/2018 18:53,8.9892044
WM_11919,2/2/2019 0:13,12.11551948
WM_25464,6/2/2019 13:23,3.704589311
WM_3988,12/3/2018 7:53,4.036915642
WM_13050,2/10/2019 0:13,5.687644267
WM_21379,5/2/2019 9:23,3.676516478
WM_10028,1/18/2019 1:43,10.64241604
WM_29849,7/5/2019 9:03,4.168714835
WM_18788,3/31/2019 16:33,4.890547089
WM_200,10/30/2018 6:53,8.349134485
WM_17509,3/20/2019 4:53,4.783134765
WM_9695,1/15/2019 12:13,9.01674439
WM_2660,11/23/2018 11:03,14.3401143
WM_9957,1/17/2019 11:03,8.9892495
WM_9133,1/11/2019 12:03,6.763766533
WM_23585,5/18/2019 17:43,5.369268263
WM_11614,1/30/2019 20:03,8.80025444
WM_36403,8/23/2019 23:33,8.96052445
WM_26767,6/12/2019 21:53,6.860610917
WM_5835,12/18/2018 18:13,7.54814981
WM_19361,4/7/2019 11:53,2.718014915
WM_2884,11/25/2018 0:43,9.415109325
WM_14592,2/21/2019 12:53,9.021641326
WM_12720,2/7/2019 15:53,7.546246863
WM_34733,8/11/2019 18:23,6.342816439
WM_35864,8/20/2019 5:03,4.807089795
WM_26864,6/13/2019 14:43,3.531605339
WM_30419,7/9/2019 13:43,5.370721972
WM_19184,4/6/2019 2:23,5.340120895
WM_18025,3/24/2019 2:13,3.925647263
WM_23098,5/15/2019 8:23,4.401019805
WM_34855,8/12/2019 14:53,4.238033128
WM_30121,7/7/2019 7:33,2.204409885
WM_38998,9/13/2019 13:23,2.781352495
WM_33007,7/30/2019 12:13,2.860844289
WM_21619,5/4/2019 19:33,4.89368982
WM_10526,1/21/2019 14:53,9.885849595
WM_17947,3/23/2019 10:13,2.525763032
WM_33503,8/3/2019 0:23,6.417947174
WM_5265,12/13/2018 9:53,7.229744765
WM_37386,9/1/2019 20:23,7.871732972
WM_19456,4/8/2019 5:03,3.667605084
WM_1843,11/14/2018 6:43,4.069146876
WM_13260,2/11/2019 14:53,8.040541684
WM_16979,3/14/2019 17:53,2.525763032
WM_28277,6/24/2019 0:33,8.92319452
WM_30655,7/11/2019 6:03,5.667015632
WM_30633,7/11/2019 1:53,6.392783122
WM_30237,7/8/2019 4:03,6.818009252
WM_22500,5/11/2019 2:23,5.284133111
WM_12381,2/5/2019 6:13,8.440227306
WM_39386,9/16/2019 6:23,3.029052788
WM_8756,1/8/2019 19:33,5.081999735
WM_8501,1/7/2019 0:13,3.840347147
WM_21150,4/30/2019 19:13,3.840347147
WM_4507,12/7/2018 3:13,9.72880928
WM_14943,2/24/2019 15:33,7.98395951
WM_8683,1/8/2019 7:23,6.568374725
WM_5985,12/19/2018 19:13,13.68933848
WM_31120,7/14/2019 13:13,5.190564785
WM_17484,3/20/2019 0:43,5.4098948
WM_2075,11/15/2018 22:23,3.064188739
WM_39959,9/21/2019 0:03,6.003494267
WM_33377,8/2/2019 3:13,2.36245989
WM_25976,6/7/2019 2:13,6.612247253
WM_31302,7/15/2019 19:33,8.390489615
WM_26749,6/12/2019 18:43,5.395852363
WM_19393,4/7/2019 17:13,3.921633217
WM_11199,1/26/2019 16:13,13.39053958
WM_24797,5/28/2019 4:13,4.250655367
WM_36105,8/21/2019 21:13,6.46602974
WM_35218,8/15/2019 3:23,6.867699778
WM_22216,5/8/2019 23:53,3.413242721
WM_201,10/30/2018 7:03,8.564344425
WM_7950,1/3/2019 1:23,8.87784939
WM_11861,2/1/2019 14:33,11.84827944
WM_33942,8/6/2019 3:33,6.489311582
WM_15181,2/26/2019 8:13,9.206704674
WM_17469,3/19/2019 22:13,7.864889337
WM_28284,6/24/2019 1:43,6.181554715
WM_32809,7/29/2019 1:43,8.246525811
WM_15314,2/27/2019 6:23,9.913594028
WM_19619,4/15/2019 5:13,1.867349911
WM_37597,9/3/2019 7:33,4.687149822
WM_21788,5/6/2019 0:03,6.66383987
WM_31862,7/19/2019 19:23,5.799105712
WM_39110,9/14/2019 8:03,2.936705142
WM_15016,2/25/2019 3:53,7.9377695
WM_32050,7/21/2019 4:23,6.130529296
WM_3109,11/26/2018 16:53,5.364557721
WM_21597,5/4/2019 15:53,3.620309825
WM_7882,1/2/2019 14:03,9.346899244
WM_25082,5/30/2019 6:53,3.646057716
WM_15373,2/27/2019 17:03,16.23757172
WM_11736,1/31/2019 16:43,11.81748453
WM_27160,6/15/2019 20:03,7.549660744
WM_21752,5/5/2019 17:53,4.216438628
WM_23190,5/15/2019 23:43,5.871733144
WM_14573,2/21/2019 9:43,8.275087038
WM_14944,2/24/2019 15:43,9.032258147
WM_39302,9/15/2019 16:13,5.522904785
WM_34149,8/7/2019 14:53,2.874315208
WM_24690,5/26/2019 15:13,5.17257975
WM_13178,2/10/2019 23:23,6.072715516
WM_6669,12/25/2018 0:53,10.03529443
WM_12570,2/6/2019 14:13,8.43269455
WM_4747,12/8/2018 20:03,6.070838694
WM_24546,5/25/2019 14:23,6.389753147
WM_39422,9/16/2019 12:23,4.325610928
WM_5984,12/19/2018 19:03,11.48158943
WM_11783,2/1/2019 1:13,7.573347105
WM_26379,6/10/2019 2:53,5.740317441
WM_12258,2/4/2019 9:23,6.130529296
WM_39932,9/20/2019 19:33,8.62009932
WM_30639,7/11/2019 3:03,6.248636674
WM_13591,2/14/2019 0:33,5.414772028
WM_38933,9/12/2019 18:43,5.84603978
WM_6152,12/20/2018 23:03,9.52027935
WM_1409,11/11/2018 3:33,3.019879865
WM_9924,1/17/2019 5:33,8.805932767
WM_7672,1/1/2019 2:23,9.09747433
WM_22092,5/8/2019 2:43,5.751678784
WM_25890,6/6/2019 10:43,3.78455986
WM_25648,6/4/2019 1:23,5.333357721
WM_30573,7/10/2019 15:33,3.044994568
WM_3847,12/2/2018 8:03,4.3885648
WM_21845,5/6/2019 9:33,2.612152547
WM_456,11/1/2018 9:43,7.800939535
WM_34556,8/10/2019 12:13,6.234788018
WM_6096,12/20/2018 13:43,14.33408435
WM_13004,2/9/2019 16:23,2.925136679
WM_3641,11/30/2018 16:13,3.042010379
WM_22634,5/12/2019 0:43,4.1889198
WM_9937,1/17/2019 7:43,7.587562795
WM_34786,8/12/2019 3:23,4.333739815
WM_26512,6/11/2019 1:13,5.647514795
WM_10006,1/17/2019 22:03,9.239419505
WM_39980,9/21/2019 3:33,5.673463016
WM_12094,2/3/2019 5:53,9.165564475
WM_25200,5/31/2019 9:03,2.9377104
WM_34936,8/13/2019 4:23,2.727357768
WM_22715,5/12/2019 16:03,4.75708985
WM_40040,9/21/2019 13:33,6.92531977
WM_21367,5/2/2019 7:23,3.246005456
WM_33649,8/4/2019 1:33,9.144849325
WM_14827,2/23/2019 11:03,3.773766561
WM_39408,9/16/2019 10:03,4.94909987
WM_16874,3/13/2019 22:43,2.426010421
WM_1675,11/13/2018 1:03,2.94220985
WM_31523,7/17/2019 9:33,4.565115553
WM_5605,12/17/2018 1:13,6.310844835
WM_5101,12/11/2018 10:53,7.530633067
WM_20820,4/28/2019 12:03,3.315540976
WM_13509,2/13/2019 10:43,5.891462953
WM_2529,11/22/2018 12:13,4.48427974
WM_13827,2/15/2019 20:43,6.677510922
WM_24386,5/24/2019 9:13,3.561494553
WM_29692,7/4/2019 6:13,5.651944222
WM_10680,1/22/2019 23:43,8.76368947
WM_13336,2/12/2019 4:03,9.5342414
WM_12835,2/8/2019 11:33,8.946559435
WM_29659,7/4/2019 0:43,7.606646989
WM_8434,1/6/2019 12:33,6.92138875
WM_18098,3/24/2019 14:53,3.409109825
WM_9661,1/15/2019 6:23,9.701027183
WM_13174,2/10/2019 22:43,5.537283189
WM_32208,7/22/2019 7:33,3.95265983
WM_13244,2/11/2019 12:13,9.13483954
WM_11697,1/31/2019 10:13,9.40151948
WM_38894,9/12/2019 12:13,2.900509855
WM_4042,12/3/2018 16:53,7.53511956
WM_32420,7/23/2019 19:13,3.025438772
WM_28762,6/27/2019 12:43,2.935884089
WM_21130,4/30/2019 15:43,2.360183156
WM_1080,11/8/2018 11:23,4.642373437
WM_29838,7/5/2019 7:13,4.251722033
WM_8322,1/5/2019 17:13,6.725068237
WM_13373,2/12/2019 10:53,7.227299663
WM_20107,4/22/2019 1:13,3.713578763
WM_38337,9/8/2019 10:53,3.638576265
WM_23543,5/18/2019 10:43,4.164320889
WM_37823,9/4/2019 21:13,9.3517555
WM_15266,2/26/2019 22:23,9.614066033
WM_18414,3/26/2019 23:33,2.239868332
WM_10538,1/21/2019 16:53,11.39663438
WM_34131,8/7/2019 11:53,3.392219845
WM_14001,2/17/2019 3:33,8.69173446
WM_2936,11/25/2018 11:03,5.14741976
WM_35476,8/17/2019 12:13,5.998489845
WM_13303,2/11/2019 22:03,3.270811653
WM_27579,6/18/2019 20:53,6.908183932
WM_5104,12/11/2018 11:23,9.680409921
WM_20680,4/27/2019 12:43,3.8455645
WM_37467,9/2/2019 9:53,5.125277589
WM_9386,1/13/2019 6:33,4.818116422
WM_23311,5/16/2019 19:53,5.563931384
WM_25870,6/6/2019 7:23,2.754055406
WM_1468,11/11/2018 13:23,3.386824845
WM_22871,5/13/2019 18:13,4.1760057
WM_2808,11/24/2018 12:03,9.114142336
WM_18439,3/27/2019 3:43,4.350562958
WM_21037,4/30/2019 0:13,3.776044294
WM_25437,6/2/2019 8:13,3.808857621
WM_23626,5/19/2019 0:43,5.727009785
WM_5924,12/19/2018 9:03,8.92683275
WM_39274,9/15/2019 11:23,4.053220884
WM_8508,1/7/2019 1:33,5.331582224
WM_32782,7/28/2019 21:03,7.552668168
WM_14435,2/20/2019 10:03,6.838866444
WM_8049,1/3/2019 18:03,6.522455422
WM_29590,7/3/2019 13:03,3.331429825
WM_23971,5/21/2019 10:43,5.934741811
WM_1164,11/9/2018 3:03,2.212692729
WM_30085,7/7/2019 1:33,2.589072078
WM_40235,9/22/2019 22:03,7.995355167
WM_14390,2/19/2019 23:03,4.925652782
WM_10738,1/23/2019 10:13,9.651069425
WM_26826,6/13/2019 8:23,4.734621956
WM_34191,8/7/2019 22:03,6.561472067
WM_9831,1/16/2019 12:43,8.24195964
WM_28433,6/25/2019 4:03,7.26941969
WM_15847,3/4/2019 15:53,8.795599356
WM_14453,2/20/2019 13:03,7.3129597
WM_866,11/6/2018 16:33,3.587388761
WM_16391,3/8/2019 15:43,6.426377567
WM_39903,9/19/2019 20:33,8.74991934
WM_1420,11/11/2018 5:23,3.11513985
WM_8730,1/8/2019 15:13,8.48562725
WM_21080,4/30/2019 7:23,1.269239942
WM_9941,1/17/2019 8:23,7.753709505
WM_18238,3/25/2019 18:13,3.326079825
WM_33294,8/1/2019 13:13,3.103541018
WM_37450,9/2/2019 7:03,4.370999905
WM_3073,11/26/2018 10:53,5.552045962
WM_33340,8/1/2019 20:53,6.420589635
WM_39756,9/18/2019 20:03,7.42429459
WM_13372,2/12/2019 10:23,6.379310353
WM_16997,3/14/2019 20:53,4.132694521
WM_21182,5/1/2019 0:33,4.497799863
WM_11837,2/1/2019 10:23,8.94136441
WM_35099,8/14/2019 7:33,8.399321739
WM_2519,11/22/2018 10:33,6.222336674
WM_26077,6/7/2019 19:13,7.95222959
WM_10156,1/18/2019 23:53,9.808109816
WM_15050,2/25/2019 10:23,10.32055948
WM_36494,8/24/2019 14:43,4.272584775
WM_14657,2/21/2019 23:43,8.446264171
WM_12410,2/5/2019 11:03,5.910268284
WM_29988,7/6/2019 9:13,3.091615626
WM_7570,12/31/2018 9:23,9.940179325
WM_28347,6/24/2019 13:23,4.574372527
WM_28663,6/26/2019 19:43,6.803522
WM_35607,8/18/2019 10:03,3.357368305
WM_23519,5/18/2019 6:43,4.101777561
WM_38997,9/13/2019 13:13,2.822427611
WM_29679,7/4/2019 4:03,8.723143872
WM_15186,2/26/2019 9:03,9.50317937
WM_35544,8/17/2019 23:33,6.3387314
WM_15851,3/4/2019 16:33,8.253954545
WM_31313,7/15/2019 21:23,7.11181474
WM_35873,8/20/2019 6:33,4.382783128
WM_19760,4/16/2019 23:23,4.040588694
WM_35318,8/15/2019 20:13,8.505378542
WM_20557,4/26/2019 16:13,3.424857732
WM_5817,12/18/2018 15:03,8.326930979
WM_39714,9/18/2019 13:03,5.067526174
WM_17326,3/18/2019 20:43,4.58159976
WM_34816,8/12/2019 8:23,4.059744272
WM_31049,7/14/2019 0:43,9.475094475
WM_24376,5/24/2019 7:33,3.233994605
WM_14084,2/17/2019 17:43,10.43101933
WM_103,10/29/2018 14:13,6.66383987
WM_7228,12/29/2018 0:03,9.6101795
WM_10904,1/24/2019 14:33,2.598603343
WM_16769,3/13/2019 4:03,6.533039895
WM_31749,7/19/2019 0:13,11.41112433
WM_7498,12/30/2018 21:13,10.69551415
WM_7435,12/30/2018 10:43,9.331514235
WM_17616,3/20/2019 22:53,2.406694595
WM_38861,9/12/2019 6:43,2.751344865
WM_25475,6/2/2019 15:23,3.047478763
WM_29254,7/1/2019 3:33,4.703366428
WM_20299,4/24/2019 18:43,6.785626142
WM_36720,8/26/2019 4:43,4.612988644
WM_17458,3/19/2019 19:53,6.201010316
WM_5127,12/11/2018 15:13,7.570149725
WM_22924,5/14/2019 3:03,4.499126084
WM_29689,7/4/2019 5:43,7.82049474
WM_13341,2/12/2019 4:53,10.6633945
WM_32617,7/27/2019 6:33,6.284247232
WM_39982,9/21/2019 3:53,5.650999822
WM_30599,7/10/2019 19:53,5.336099835
WM_35374,8/16/2019 19:13,7.17228975
WM_17768,3/22/2019 0:43,3.581160967
WM_23937,5/21/2019 5:03,6.2396736
WM_30671,7/11/2019 9:03,2.135983211
WM_20018,4/19/2019 15:23,2.23850493
WM_30880,7/12/2019 20:13,7.201054845
WM_29460,7/2/2019 14:43,3.587388761
WM_10881,1/24/2019 10:43,9.165564475
WM_11388,1/29/2019 5:53,9.695015237
WM_4583,12/7/2018 16:33,8.740099432
WM_19982,4/19/2019 7:53,4.183552421
WM_34766,8/11/2019 23:53,7.380234725
WM_39722,9/18/2019 14:23,6.492436663
WM_4571,12/7/2018 14:33,6.35462477
WM_31852,7/19/2019 17:43,4.190776341
WM_32342,7/23/2019 6:03,3.338441974
WM_32824,7/29/2019 4:13,6.663466544
WM_1519,11/11/2018 22:33,6.138049828
WM_40269,9/23/2019 3:43,5.257433183
WM_40044,9/21/2019 14:13,6.405673511
WM_7319,12/29/2018 15:13,8.772209495
WM_28075,6/22/2019 14:13,4.640216544
WM_37251,8/31/2019 21:53,7.390220705
WM_32744,7/28/2019 14:33,5.345064765
WM_7911,1/2/2019 18:53,13.40879966
WM_15301,2/27/2019 4:13,14.05513927
WM_18339,3/26/2019 11:03,5.1052209
WM_21578,5/4/2019 12:43,2.213914875
WM_15400,2/27/2019 21:33,9.887599192
WM_26986,6/14/2019 14:13,5.503649875
WM_28587,6/26/2019 6:43,5.905962895
WM_5959,12/19/2018 14:53,9.702854275
WM_32528,7/26/2019 15:33,4.41645486
WM_7603,12/31/2018 14:53,9.47249935
WM_13778,2/15/2019 12:33,8.56363939
WM_20473,4/25/2019 23:43,6.568374725
WM_31728,7/18/2019 20:43,7.198310939
WM_27813,6/20/2019 16:33,4.551752771
WM_21156,4/30/2019 20:13,4.724799835
WM_25242,5/31/2019 16:33,4.718444244
WM_16625,3/11/2019 23:53,3.091835129
WM_15420,2/28/2019 0:53,10.47389939
WM_2543,11/22/2018 14:33,2.86326988
WM_29390,7/2/2019 2:43,6.903199822
WM_36106,8/21/2019 21:23,6.262344211
WM_18073,3/24/2019 10:43,3.260749861
WM_35391,8/16/2019 22:03,7.650746958
WM_4145,12/4/2018 10:03,9.472151671
WM_25428,6/2/2019 6:13,2.77223984
WM_22300,5/9/2019 13:53,4.352536589
WM_21914,5/6/2019 21:03,6.700555306
WM_15501,2/28/2019 14:23,8.220024585
WM_13699,2/14/2019 19:13,3.300777544
WM_18429,3/27/2019 2:03,4.104459847
WM_10389,1/20/2019 15:23,10.78876391
WM_39067,9/14/2019 0:53,5.775373505
WM_15441,2/28/2019 4:23,9.755799665
WM_13216,2/11/2019 7:33,4.40078984
WM_12632,2/7/2019 0:33,8.044723012
WM_22880,5/13/2019 19:43,5.692752759
WM_5412,12/15/2018 15:53,3.798747184
WM_36370,8/23/2019 17:33,4.739979805
WM_2691,11/23/2018 16:23,5.608514845
WM_30122,7/7/2019 7:43,2.085094632
WM_537,11/2/2018 0:03,4.35042977
WM_18364,3/26/2019 15:13,2.29271488
WM_1918,11/14/2018 19:13,6.86679968
WM_3785,12/1/2018 16:53,4.89825977
WM_32308,7/23/2019 0:23,5.199422033
WM_21319,5/1/2019 23:23,5.285844172
WM_13602,2/14/2019 2:43,8.189720511
WM_35698,8/19/2019 1:13,5.85472986
WM_19957,4/19/2019 3:43,2.393622106
WM_30708,7/11/2019 15:13,2.771873574
WM_25805,6/5/2019 20:03,7.204536653
WM_5521,12/16/2018 11:13,6.412062974
WM_20665,4/27/2019 10:13,3.035773537
WM_24958,5/29/2019 10:03,3.558215642
WM_38736,9/11/2019 9:53,2.827909905
WM_26326,6/9/2019 17:43,6.709477656
WM_25501,6/2/2019 19:53,8.326289016
WM_21593,5/4/2019 15:13,2.121669875
WM_12925,2/9/2019 2:43,7.4898998
